id,task,label,y,chrom,split,start0,end0,length,log_length,population,stat_name,stat_value,archaic_best,contrast,row_index,gc,repeat_frac,mappability,gene_density,svd_0,svd_1,svd_2,svd_3,svd_4,svd_5,svd_6,svd_7,svd_8,svd_9
sweep_CEU_chr2_00023,sweeps,sweep,1,chr2,test,63532929,63541121,32768,4.51545,CEU,max_normalized_iHS,6.16897,,sweeps,85,0.36462402,0.68273926,0.99145508,1.0,4.3250194,0.3569884,0.18024482,-0.12650956,0.15663467,0.20651942,0.033293992,0.22073524,0.18801731,-0.10044749
sweep_PEL_chr1_00051,sweeps,sweep,1,chr1,test,66963727,66971919,32768,4.51545,PEL,max_normalized_iHS,8.13361,,sweeps,86,0.35961914,0.5456543,1.0,1.0,4.0249557,0.1085821,0.53782386,-0.081244916,-0.09400903,-0.33290115,-0.057312258,-0.020818114,0.040231515,0.08935637
sweep_YRI_chr2_00093,sweeps,sweep,1,chr2,test,102459784,102467976,32768,4.51545,YRI,max_normalized_iHS,5.63558,,sweeps,87,0.4152832,0.51269531,1.0,0.0,3.7703054,-0.12189686,-0.1626489,-0.030831603,-0.047665127,-0.025366107,0.009515893,-0.06465017,-0.020483356,-0.059970595
sweep_GIH_chr1_00047,sweeps,sweep,1,chr1,test,52481239,52489431,32768,4.51545,GIH,max_normalized_iHS,5.19965,,sweeps,88,0.34753418,0.50634766,1.0,1.0,4.205907,-0.08848241,0.4705457,-0.19414616,0.07114527,0.50602865,0.08903344,-0.30201846,-0.06327177,0.0451752
sweep_GIH_chr2_00078,sweeps,sweep,1,chr2,test,144257523,144265715,32768,4.51545,GIH,max_normalized_iHS,4.41979,,sweeps,89,0.3786621,0.53051758,1.0,1.0,3.8867466,-0.3047324,0.3034766,-0.102676645,0.015157962,0.3977863,-0.0114037,-0.03871496,-0.038980227,-0.056226756
sweep_CHB_chr1_00095,sweeps,sweep,1,chr1,test,161798639,161806831,32768,4.51545,CHB,max_normalized_iHS,4.70076,,sweeps,90,0.35266113,0.34838867,1.0,1.0,3.9101534,-0.20701948,0.452,-0.108698204,0.015613431,-0.29426578,-0.16717274,-0.120479256,0.055216752,-0.05346042
sweep_GIH_chr2_00115,sweeps,sweep,1,chr2,test,186337440,186345632,32768,4.51545,GIH,max_normalized_iHS,7.95787,,sweeps,91,0.3614502,0.79284668,1.0,1.0,4.142612,0.20412542,-0.116793364,-0.12051741,-0.15582171,-0.012930813,0.025951672,0.04825131,-0.022851985,0.09473791
sweep_CEU_chr1_00110,sweeps,sweep,1,chr1,test,166548203,166556395,32768,4.51545,CEU,max_normalized_iHS,4.6862,,sweeps,92,0.40673828,0.99084473,1.0,0.0,4.3785367,0.71193767,-0.0028877014,-0.033338338,0.38125926,-0.12225706,-0.029286608,-0.07245454,-0.106863335,0.16231906
sweep_YRI_chr2_00127,sweeps,sweep,1,chr2,test,123227955,123236147,32768,4.51545,YRI,max_normalized_iHS,4.85717,,sweeps,93,0.33312988,0.97241211,0.99291992,0.0,4.2037587,0.48580807,-0.17702216,-0.110908054,-0.11833864,-0.09604519,-0.046909455,-0.13627209,-0.18597741,0.2661891
sweep_CHB_chr1_00121,sweeps,sweep,1,chr1,test,200812815,200821007,32768,4.51545,CHB,max_normalized_iHS,7.43375,,sweeps,94,0.36779785,0.41186523,1.0,1.0,3.961956,-0.14655104,0.4503984,-0.04678052,-0.13354675,-0.16604692,-0.088190526,0.10607933,-0.0076299957,-0.06470756
sweep_YRI_chr2_00155,sweeps,sweep,1,chr2,test,148363433,148371625,32768,4.51545,YRI,max_normalized_iHS,5.48305,,sweeps,95,0.35998535,0.77868652,1.0,1.0,4.4364862,0.58599097,-0.001634847,-0.17458236,0.10637778,0.04399743,0.03165416,0.15931424,0.30810544,-0.18837771
sweep_CEU_chr1_00002,sweeps,sweep,1,chr1,test,1553095,1561287,32768,4.51545,CEU,max_normalized_iHS,5.81556,,sweeps,96,0.52697754,0.4453125,1.0,1.0,4.0986147,-0.18477717,0.31084913,0.3530661,0.09572525,0.31651515,0.37678257,-0.091302894,0.15102114,0.045150988
sweep_CEU_chr2_00033,sweeps,sweep,1,chr2,test,82388815,82397007,32768,4.51545,CEU,max_normalized_iHS,4.07858,,sweeps,97,0.34265137,0.82702637,1.0,0.0,4.234442,0.24229814,-0.19461763,-0.13586813,-0.26441073,-0.040397156,0.028614394,-0.033507247,-0.047830492,0.1311338
sweep_PEL_chr1_00007,sweeps,sweep,1,chr1,test,6311657,6319849,32768,4.51545,PEL,max_normalized_iHS,4.44978,,sweeps,98,0.5029297,0.39013672,1.0,1.0,4.018999,-0.21720417,0.04225448,0.2629886,0.082478,0.1261468,0.23335367,-0.017893309,0.06599604,0.0040466473
sweep_CHB_chr2_00064,sweeps,sweep,1,chr2,test,130442972,130451164,32768,4.51545,CHB,max_normalized_iHS,6.47873,,sweeps,99,0.5130615,0.6973877,0.48742676,0.0,4.2131076,0.22308415,-0.17066413,0.24617158,0.02693942,0.00035179206,-0.23401314,-0.2912877,-0.06602893,-0.124925435
sweep_GIH_chr3_00044,sweeps,sweep,1,chr3,train,101720546,101728738,32768,4.51545,GIH,max_normalized_iHS,5.65455,,sweeps,100,0.37817383,0.34484863,1.0,0.51330566,4.0340333,-0.11564791,0.38511848,0.032197505,0.0097652385,-0.1569696,-0.11848435,0.01657504,-0.08447463,-0.09486654
sweep_CHB_chr4_00087,sweeps,sweep,1,chr4,train,152836077,152844269,32768,4.51545,CHB,max_normalized_iHS,6.37566,,sweeps,101,0.40844727,0.98217773,1.0,1.0,4.5199323,0.7911821,-0.049399942,-0.03576108,0.17697768,-0.14538217,-0.008829045,-0.12012862,-0.09212183,0.3451367
sweep_YRI_chr5_00065,sweeps,sweep,1,chr5,train,60972695,60980887,32768,4.51545,YRI,max_normalized_iHS,5.24491,,sweeps,102,0.41259766,0.81542969,1.0,1.0,4.3579087,0.36224174,0.11854824,-0.08178294,-0.17006025,-0.20814693,0.024128338,-0.15823627,-0.053510472,-0.039406575
sweep_YRI_chr6_00033,sweeps,sweep,1,chr6,train,31337730,31345922,32768,4.51545,YRI,max_normalized_iHS,4.65049,,sweeps,103,0.39953613,0.96496582,1.0,0.0,4.096007,0.42322612,-0.099523894,-0.02563777,-0.022750191,-0.05863461,0.020443575,-0.072591655,-0.13040344,0.03838938
sweep_PEL_chr7_00015,sweeps,sweep,1,chr7,train,52707596,52715788,32768,4.51545,PEL,max_normalized_iHS,4.84444,,sweeps,104,0.36401367,0.66125488,1.0,0.0,4.0267496,0.2160106,-0.2301955,-0.19707072,-0.027737375,-0.10423493,-0.049412996,-0.19885924,-0.12990345,0.095562406
sweep_GIH_chr8_00029,sweeps,sweep,1,chr8,train,50473090,50481282,32768,4.51545,GIH,max_normalized_iHS,7.31541,,sweeps,105,0.36669922,0.57910156,1.0,1.0,4.1524982,0.09064908,-0.13496467,-0.155295,-0.02383702,-0.003824157,-0.028610338,0.031141108,0.06990565,-0.04455505
sweep_GIH_chr9_00008,sweeps,sweep,1,chr9,train,25069605,25077797,32768,4.51545,GIH,max_normalized_iHS,4.04371,,sweeps,106,0.37158203,0.80895996,0.86889648,0.0,4.639321,0.8125452,0.19646847,-0.01960955,0.6645732,-0.048285514,-0.18253571,0.20029615,-0.018087419,0.1871041
sweep_YRI_chr10_00088,sweeps,sweep,1,chr10,train,69533859,69542051,32768,4.51545,YRI,max_normalized_iHS,4.41546,,sweeps,107,0.4593506,0.75195312,1.0,1.0,4.2224383,0.18901016,-0.1950685,0.0592821,-0.14280899,-0.08665526,0.1477258,-0.14698376,-0.022753151,-0.035593115
sweep_PEL_chr11_00038,sweeps,sweep,1,chr11,train,54921891,54930083,32768,4.51545,PEL,max_normalized_iHS,4.19829,,sweeps,108,0.3779297,1.0,1.0,0.0,3.9357066,0.48219782,-0.123020135,0.36874646,-0.18055813,0.090618566,-0.3935811,-0.2064802,0.057633646,0.011519782
sweep_GIH_chr12_00064,sweeps,sweep,1,chr12,train,111456123,111464315,32768,4.51545,GIH,max_normalized_iHS,6.13232,,sweeps,109,0.42822266,0.32910156,1.0,1.0,3.8834434,-0.23615162,0.49111038,-0.0035258215,0.060223665,0.55344236,0.17415106,-0.030800257,0.022302281,0.13814187
sweep_YRI_chr13_00038,sweeps,sweep,1,chr13,train,42465326,42473518,32768,4.51545,YRI,max_normalized_iHS,4.03459,,sweeps,110,0.35998535,0.70959473,1.0,1.0,4.0094743,0.28404248,-0.14215842,-0.10812326,-0.22383447,0.01969248,0.05925186,0.054989535,0.12583095,0.014496591
sweep_CHB_chr14_00025,sweeps,sweep,1,chr14,train,63463391,63471583,32768,4.51545,CHB,max_normalized_iHS,4.31585,,sweeps,111,0.39208984,0.43395996,1.0,1.0,4.011002,-0.22241159,0.41678977,-0.10604099,-0.06352409,0.49990788,0.12233415,-0.10622159,0.004704615,0.005053333
sweep_YRI_chr15_00094,sweeps,sweep,1,chr15,train,83188835,83197027,32768,4.51545,YRI,max_normalized_iHS,6.16076,,sweeps,112,0.34973145,0.64355469,1.0,1.0,4.159046,-0.007543993,0.0982604,-0.20544225,-0.13643606,0.25249258,0.06786086,-0.21088462,-0.018515058,0.0017788892
sweep_PEL_chr16_00018,sweeps,sweep,1,chr16,train,21745629,21753821,32768,4.51545,PEL,max_normalized_iHS,4.71981,,sweeps,113,0.42858887,0.61987305,0.33972168,1.0,3.9965374,0.038528018,-0.080953464,0.054634348,-0.07905543,-0.01223535,0.076448165,0.06760182,-0.05915604,-0.004718277
sweep_CEU_chr17_00005,sweeps,sweep,1,chr17,train,5280892,5289084,32768,4.51545,CEU,max_normalized_iHS,4.56127,,sweeps,114,0.4741211,0.5012207,1.0,0.83251953,4.003837,-0.06006854,0.6611732,0.05127614,-0.18615937,-0.43590763,0.009706795,-0.08750361,0.014123287,-0.06252602
sweep_CHB_chr18_00007,sweeps,sweep,1,chr18,train,26979419,26987611,32768,4.51545,CHB,max_normalized_iHS,4.95401,,sweeps,115,0.35925293,0.64331055,1.0,1.0,4.1871076,0.073730424,-0.28216693,-0.24079229,-0.18608454,-0.031679016,0.0129954815,-0.17992556,0.025416477,-0.07732017
sweep_YRI_chr19_00049,sweeps,sweep,1,chr19,train,23420480,23428672,32768,4.51545,YRI,max_normalized_iHS,4.0164,,sweeps,116,0.4515381,0.49584961,1.0,0.0,3.6524572,-0.022613771,0.08851859,0.21155429,-0.013554307,0.014513117,-0.043386873,0.12357813,-0.061327253,-0.035058405
sweep_CEU_chr20_00012,sweeps,sweep,1,chr20,train,20492576,20500768,32768,4.51545,CEU,max_normalized_iHS,4.05387,,sweeps,117,0.38293457,0.17797852,1.0,1.0,3.6161506,-0.44987467,-0.0889526,-0.14264557,0.0795389,0.09373385,-0.04076584,-0.022743652,0.10735613,0.1380928
sweep_GIH_chr21_00008,sweeps,sweep,1,chr21,train,30864435,30872627,32768,4.51545,GIH,max_normalized_iHS,4.86583,,sweeps,118,0.36914062,0.46484375,1.0,0.0,3.8901403,-0.16748215,-0.046583112,-0.011120181,-0.02009641,0.057809453,-0.08096413,0.15761897,0.0132614905,0.0051980857
sweep_GIH_chr22_00001,sweeps,sweep,1,chr22,train,16364467,16372659,32768,4.51545,GIH,max_normalized_iHS,5.35975,,sweeps,119,0.36035156,1.0,1.0,0.0,3.9306104,0.3354327,0.06561052,0.5085997,-0.026306912,0.18382727,-0.36702633,-0.011127905,-0.042832866,-0.3235894
sweep_CEU_chr3_00060,sweeps,sweep,1,chr3,train,108636324,108644516,32768,4.51545,CEU,max_normalized_iHS,4.23628,,sweeps,120,0.3363037,0.51794434,1.0,1.0,4.012653,-0.10428844,0.34377927,-0.17201596,-0.0977205,-0.30413145,-0.101039074,-0.092159115,-0.04651319,0.032418497
sweep_GIH_chr4_00077,sweeps,sweep,1,chr4,train,106546690,106554882,32768,4.51545,GIH,max_normalized_iHS,5.77304,,sweeps,121,0.36376953,0.54650879,1.0,1.0,3.9150915,-0.17136432,-0.08507988,-0.117067635,-0.034271684,0.03589549,-0.11171642,0.0903545,0.006824019,0.005736581
sweep_GIH_chr5_00046,sweeps,sweep,1,chr5,train,85369380,85377572,32768,4.51545,GIH,max_normalized_iHS,4.00592,,sweeps,122,0.32873535,0.72521973,1.0,0.0,4.30933,0.12964131,-0.12143055,-0.1485454,-0.16384108,0.042246062,-0.017586073,0.055798024,-0.049591295,-0.1685884
sweep_GIH_chr6_00056,sweeps,sweep,1,chr6,train,86672011,86680203,32768,4.51545,GIH,max_normalized_iHS,4.53848,,sweeps,123,0.45007324,1.0,1.0,0.0,3.635672,0.3144039,0.014517896,0.14334631,0.51469284,-0.108417585,-0.1444433,-0.2683135,-0.3277629,-0.102351435
sweep_CEU_chr7_00013,sweeps,sweep,1,chr7,train,31518472,31526664,32768,4.51545,CEU,max_normalized_iHS,5.59207,,sweeps,124,0.36645508,0.58117676,1.0,1.0,4.0890217,-0.10442264,-0.1845756,-0.14607473,-0.04170778,-0.048989248,-0.054712404,-0.059902832,-0.047652036,0.055792168
sweep_CEU_chr8_00044,sweeps,sweep,1,chr8,train,77444650,77452842,32768,4.51545,CEU,max_normalized_iHS,4.41333,,sweeps,125,0.32678223,0.29431152,1.0,1.0,3.8940406,-0.38444147,-0.07190865,-0.19584727,0.026482586,0.034921214,-0.17967474,0.13206105,-0.041594252,-0.021927102
sweep_YRI_chr9_00034,sweeps,sweep,1,chr9,train,72540300,72548492,32768,4.51545,YRI,max_normalized_iHS,6.60719,,sweeps,126,0.4215088,0.79968262,1.0,1.0,4.0851064,0.24892075,0.108738706,0.11352972,-0.08963778,0.04306749,0.0871042,0.27840087,-0.10424147,-0.005908742
sweep_CEU_chr10_00014,sweeps,sweep,1,chr10,train,19091591,19099783,32768,4.51545,CEU,max_normalized_iHS,4.05072,,sweeps,127,0.39892578,0.54516602,0.7310791,1.0,4.228753,0.21447241,0.013574638,-0.08964066,0.44694865,-0.071762696,-0.16582029,0.04585962,-0.004435209,0.1814042
sweep_YRI_chr11_00128,sweeps,sweep,1,chr11,train,93165463,93173655,32768,4.51545,YRI,max_normalized_iHS,5.14189,,sweeps,128,0.34204102,0.3515625,0.9498291,1.0,4.1732683,-0.12589666,0.23747309,-0.19275253,0.34921044,0.29753137,-0.11624642,-0.105844855,-0.0577829,0.038588416
sweep_YRI_chr12_00029,sweeps,sweep,1,chr12,train,31540004,31548196,32768,4.51545,YRI,max_normalized_iHS,4.47223,,sweeps,129,0.3930664,0.74389648,1.0,1.0,4.2714715,0.35969907,0.31576186,-0.06266414,-0.22093663,0.4058516,0.23871179,0.013601956,0.055290755,0.014289276
sweep_YRI_chr13_00080,sweeps,sweep,1,chr13,train,82990484,82998676,32768,4.51545,YRI,max_normalized_iHS,7.37208,,sweeps,130,0.2906494,0.29052734,1.0,1.0,4.056616,-0.2668434,-0.08008147,-0.24210252,0.0059483675,0.07300295,-0.18639034,0.12435294,-0.029216899,-0.15517221
sweep_GIH_chr14_00051,sweeps,sweep,1,chr14,train,106692713,106700905,32768,4.51545,GIH,max_normalized_iHS,5.57955,,sweeps,131,0.4099121,0.69360352,0.96630859,0.057495117,3.7181509,0.030424768,-0.091718964,0.05394203,0.17337254,-0.041622907,-0.117937975,-0.13787559,-0.16330661,-0.08742635
sweep_CHB_chr15_00021,sweeps,sweep,1,chr15,train,43905603,43913795,32768,4.51545,CHB,max_normalized_iHS,4.17847,,sweeps,132,0.46618652,0.38269043,1.0,1.0,3.8592591,-0.22216156,0.014074456,0.15009072,0.055962652,0.09796177,0.18707816,0.10493306,0.090497985,0.07978624
sweep_YRI_chr16_00090,sweeps,sweep,1,chr16,train,82125374,82133566,32768,4.51545,YRI,max_normalized_iHS,5.52513,,sweeps,133,0.37878418,0.84094238,1.0,1.0,3.997709,0.1630518,-0.038897995,-0.014473907,-0.1271609,0.054555707,0.016598312,0.13068347,-0.018448474,-0.06997853
sweep_YRI_chr17_00054,sweeps,sweep,1,chr17,train,42950099,42958291,32768,4.51545,YRI,max_normalized_iHS,4.33533,,sweeps,134,0.48388672,0.54504395,0.9864502,0.94799805,4.138121,0.15989104,0.4029428,0.11664623,0.106501505,0.41371816,0.17273247,-0.09667658,-0.10432345,0.05394341
sweep_YRI_chr18_00067,sweeps,sweep,1,chr18,train,63387791,63395983,32768,4.51545,YRI,max_normalized_iHS,5.4417,,sweeps,135,0.37060547,0.29833984,1.0,0.8293457,4.043526,-0.17432328,0.41524768,-0.096486636,0.12501413,0.42410645,0.021564398,-0.05621134,-0.082473986,0.0385806
sweep_GIH_chr19_00036,sweeps,sweep,1,chr19,train,42475591,42483783,32768,4.51545,GIH,max_normalized_iHS,4.31444,,sweeps,136,0.44604492,0.71337891,1.0,1.0,4.1701307,0.22573423,0.08922901,0.0924474,-0.18682393,0.017966907,0.10755608,0.24974792,-0.10034987,0.036844607
sweep_CHB_chr20_00023,sweeps,sweep,1,chr20,train,50099612,50107804,32768,4.51545,CHB,max_normalized_iHS,4.99695,,sweeps,137,0.42785645,0.49389648,1.0,1.0,3.987818,-0.10043418,0.46475062,-0.018653471,-0.011893133,0.48965394,0.14375447,-0.050615273,-0.02121547,0.026941353
sweep_PEL_chr21_00014,sweeps,sweep,1,chr21,train,44405956,44414148,32768,4.51545,PEL,max_normalized_iHS,5.18716,,sweeps,138,0.46765137,0.67272949,1.0,1.0,4.037866,0.17461406,-0.08215131,0.20541053,-0.20989804,-0.09809506,0.061378755,-0.07289961,-0.022662291,0.20761807
sweep_CHB_chr22_00019,sweeps,sweep,1,chr22,train,28610722,28618914,32768,4.51545,CHB,max_normalized_iHS,4.50048,,sweeps,139,0.39196777,0.8828125,1.0,1.0,4.5648146,0.7759011,0.09185225,-0.06459234,0.20661375,0.07875611,0.05911832,0.24752265,0.26613837,-0.19509909
sweep_YRI_chr3_00013,sweeps,sweep,1,chr3,train,27190633,27198825,32768,4.51545,YRI,max_normalized_iHS,4.03667,,sweeps,140,0.38537598,0.49609375,1.0,1.0,4.046789,-0.04538053,0.07986105,-0.11134838,0.12109008,0.19516557,-0.0068820342,-0.08064386,-0.0149925435,0.044180974
sweep_YRI_chr4_00068,sweeps,sweep,1,chr4,train,61151871,61160063,32768,4.51545,YRI,max_normalized_iHS,4.51209,,sweeps,141,0.352417,0.27001953,1.0,0.25524902,3.9402645,-0.33849645,0.004170485,-0.12538026,0.021810124,0.09478157,-0.16074228,0.26988932,-0.0015138368,-0.033092186
sweep_CHB_chr5_00047,sweeps,sweep,1,chr5,train,79191817,79200009,32768,4.51545,CHB,max_normalized_iHS,6.13963,,sweeps,142,0.4234619,0.70715332,1.0,1.0,3.94545,0.12910348,0.13645823,0.12526773,-0.12862587,0.118291184,0.08520509,0.3628036,-0.064220466,-0.021039877
sweep_YRI_chr6_00077,sweeps,sweep,1,chr6,train,69933630,69941822,32768,4.51545,YRI,max_normalized_iHS,6.9887,,sweeps,143,0.34545898,0.16687012,1.0,1.0,3.6270914,-0.49555248,-0.07446827,-0.16456945,0.031400066,-0.0057866345,-0.16224353,0.09622051,0.037789095,0.06530666
sweep_GIH_chr7_00066,sweeps,sweep,1,chr7,train,128995635,129003827,32768,4.51545,GIH,max_normalized_iHS,4.75061,,sweeps,144,0.41760254,0.47900391,1.0,1.0,4.172364,0.11827419,0.41748595,-0.0005310613,0.028881261,0.45802873,0.1605364,0.004119787,-0.08117341,0.039652348
sweep_CEU_chr8_00024,sweeps,sweep,1,chr8,train,43758436,43766628,32768,4.51545,CEU,max_normalized_iHS,4.59373,,sweeps,145,0.3687744,1.0,1.0,0.0,3.879535,0.51050895,-0.19880396,0.29612854,-0.2930741,0.065639116,-0.2760003,-0.23311926,0.122615635,-0.031386547
sweep_CEU_chr9_00023,sweeps,sweep,1,chr9,train,40115376,40123568,32768,4.51545,CEU,max_normalized_iHS,8.0043,,sweeps,146,0.52856445,0.2154541,0.31506348,0.070678711,3.854441,0.1440368,-0.08565321,0.2667217,0.07328763,-0.011553569,-0.06858358,-0.1682179,-0.11400125,-0.14586824
sweep_YRI_chr10_00053,sweeps,sweep,1,chr10,train,44486178,44494370,32768,4.51545,YRI,max_normalized_iHS,4.31053,,sweeps,147,0.39819336,0.96557617,0.97583008,0.013549805,4.6981406,0.9785016,0.04439969,-0.10058442,0.30731836,-0.021070655,0.04404613,0.13687338,0.20842859,0.0039709727
sweep_YRI_chr11_00091,sweeps,sweep,1,chr11,train,63414294,63422486,32768,4.51545,YRI,max_normalized_iHS,6.72618,,sweeps,148,0.4140625,0.7166748,0.96044922,0.0,4.2788014,0.49789703,-0.015459662,-0.08176691,0.41055006,-0.0033620254,-0.07601193,-0.0326843,0.16684403,-0.111448005
sweep_YRI_chr12_00097,sweeps,sweep,1,chr12,train,85418688,85426880,32768,4.51545,YRI,max_normalized_iHS,4.18108,,sweeps,149,0.34558105,0.14807129,1.0,0.0,3.3005717,-0.6096873,-0.1126667,-0.1761578,0.02446305,0.03027751,-0.16025281,0.1676963,0.078847095,0.14318173
sweep_YRI_chr13_00082,sweeps,sweep,1,chr13,train,86436623,86444815,32768,4.51545,YRI,max_normalized_iHS,4.01307,,sweeps,150,0.30895996,0.47058105,1.0,1.0,4.1917667,-0.15215045,-0.0153280655,-0.13724533,0.052039225,0.053685,-0.16950305,0.13603622,-0.14073654,-0.105536446
sweep_PEL_chr14_00014,sweeps,sweep,1,chr14,train,65652226,65660418,32768,4.51545,PEL,max_normalized_iHS,6.59281,,sweeps,151,0.37329102,0.79406738,1.0,1.0,4.0802083,0.3162942,-0.11356123,-0.16437182,-0.28217375,-0.101938866,0.09042033,-0.11617581,0.11579667,-0.07457373
sweep_CEU_chr15_00021,sweeps,sweep,1,chr15,train,40706274,40714466,32768,4.51545,CEU,max_normalized_iHS,6.45233,,sweeps,152,0.44384766,0.67785645,1.0,1.0,4.202588,0.24753816,0.4324079,0.11467507,-0.1911608,-0.09402402,0.09609674,0.2243938,-0.08013807,-0.03402078
sweep_CHB_chr16_00039,sweeps,sweep,1,chr16,train,60233365,60241557,32768,4.51545,CHB,max_normalized_iHS,4.32153,,sweeps,153,0.3909912,0.60009766,1.0,0.0,4.161418,0.17596073,-0.08105331,-0.0656021,-0.084305026,-0.006405714,-0.0012951881,0.03722808,-0.11968873,0.015670972
sweep_CHB_chr17_00047,sweeps,sweep,1,chr17,train,50722301,50730493,32768,4.51545,CHB,max_normalized_iHS,5.47246,,sweeps,154,0.4194336,0.66381836,1.0,1.0,4.24566,0.20147318,0.65243345,-0.024091972,-0.30916223,-0.4046435,0.051356476,-0.033820227,0.035944685,-0.05825227
sweep_CEU_chr18_00021,sweeps,sweep,1,chr18,train,40824795,40832987,32768,4.51545,CEU,max_normalized_iHS,4.65891,,sweeps,155,0.34570312,0.54272461,1.0,0.0,4.1526885,0.018907445,-0.05350918,-0.15146466,0.0041817934,0.050789893,-0.063190326,0.13392007,0.034242883,-0.12350615
sweep_PEL_chr19_00014,sweeps,sweep,1,chr19,train,28756668,28764860,32768,4.51545,PEL,max_normalized_iHS,4.32563,,sweeps,156,0.39660645,0.96008301,1.0,0.0,4.769333,0.9452537,0.0721769,-0.10734082,0.4271409,0.023291923,0.024802418,0.12781422,0.32061705,-0.19771495
sweep_CHB_chr20_00009,sweeps,sweep,1,chr20,train,31232348,31240540,32768,4.51545,CHB,max_normalized_iHS,4.55117,,sweeps,157,0.38476562,0.0,1.0,0.0,3.756768,0.20539391,0.10882363,0.4260276,0.03389398,0.18130596,-0.27257472,0.08679413,-0.10008287,-0.39805967
sweep_YRI_chr21_00021,sweeps,sweep,1,chr21,train,31858926,31867118,32768,4.51545,YRI,max_normalized_iHS,4.16345,,sweeps,158,0.46020508,0.83605957,1.0,0.0,4.259913,0.29798263,-0.1573577,0.021668525,-0.124378785,-0.06472136,0.11249268,-0.07717667,-0.111958966,-0.024687923
sweep_PEL_chr22_00009,sweeps,sweep,1,chr22,train,21568495,21576687,32768,4.51545,PEL,max_normalized_iHS,6.14203,,sweeps,159,0.47155762,0.44250488,1.0,1.0,3.9916484,-0.10239026,0.41722038,0.107001856,-0.20218799,-0.29224947,0.092163645,0.030562362,0.04118541,0.0014699415
sweep_PEL_chr3_00046,sweeps,sweep,1,chr3,train,99901136,99909328,32768,4.51545,PEL,max_normalized_iHS,4.39975,,sweeps,160,0.37768555,0.38842773,1.0,1.0,4.0574737,-0.20664696,-0.02079566,-0.07857836,-0.09084855,-0.06500411,-0.059623517,0.049462516,-0.057929464,0.015896391
sweep_YRI_chr4_00067,sweeps,sweep,1,chr4,train,60401728,60409920,32768,4.51545,YRI,max_normalized_iHS,5.2814,,sweeps,161,0.36047363,0.60412598,1.0,0.0,4.0701785,0.07381979,-0.05097312,-0.08019006,-0.012133848,0.029606754,-0.060604304,0.089128844,-0.0831546,-0.06581159
sweep_CHB_chr5_00048,sweeps,sweep,1,chr5,train,79258185,79266377,32768,4.51545,CHB,max_normalized_iHS,5.72777,,sweeps,162,0.4625244,0.6619873,1.0,1.0,4.166877,0.13717723,0.27834383,0.05424021,-0.09673732,-0.20679818,0.012301986,-0.041872635,-0.12526588,0.012652302
sweep_CHB_chr6_00049,sweeps,sweep,1,chr6,train,110980555,110988747,32768,4.51545,CHB,max_normalized_iHS,4.77985,,sweeps,163,0.44030762,0.56323242,1.0,0.82189941,4.2374105,0.043173697,0.81667143,0.037755344,-0.15056422,-0.40382323,-0.0076232143,-0.040278837,0.034175225,-0.13159424
sweep_YRI_chr7_00167,sweeps,sweep,1,chr7,train,150752404,150760596,32768,4.51545,YRI,max_normalized_iHS,5.39956,,sweeps,164,0.40124512,0.51586914,0.99938965,0.0,3.89022,-0.12383091,-0.07001956,0.03458249,-0.06625299,0.040065505,0.08054847,0.17281295,0.118532084,-0.014937518
sweep_CHB_chr8_00029,sweeps,sweep,1,chr8,train,64119020,64127212,32768,4.51545,CHB,max_normalized_iHS,4.63223,,sweeps,165,0.41784668,0.99890137,1.0,1.0,4.883739,1.0114617,-0.2652471,-0.23218034,0.2200467,-0.17210355,-0.013666324,-0.40904438,0.026245391,0.11957775
sweep_GIH_chr9_00043,sweeps,sweep,1,chr9,train,101743793,101751985,32768,4.51545,GIH,max_normalized_iHS,4.69469,,sweeps,166,0.35559082,0.28063965,1.0,0.0,3.6477685,-0.49836612,-0.14703847,-0.18606664,0.04850762,0.011626827,-0.17081141,0.05729452,0.026741605,0.056556188
